id,Artist Name,Track Name,Popularity,duration,Class,id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,id,Track Name,key,mode,time_signature
2561,DY,track_1,61.0,194.4,10,2561,0.7536044760060255,0.5334354569028524,0.8714531706221457,0.0329469843314016,0.4608433734939759,,0.5164075993091538,0.5443719581650617,0.3744770776728339,2561,track_1,4.0,minor,type 4
2562,ZeBen,track_1,41.0,192.0,10,2562,0.5620830643425866,0.3642307191701959,0.7965611040403284,0.0198540459326035,0.6415662650602411,,0.0886924718073758,0.2958475717096406,0.6087193254841075,2562,track_1,2.0,minor,type 4
2563,DeAn,track_1,38.0,281.573,9,2563,0.268345168926189,0.4983930555972727,0.7355444086746026,0.0076196608714316,0.0605421686746988,0.0070170753183487,0.1344102407802499,0.2005798902350626,0.7459406132746796,2563,track_1,7.0,major,type 4
2564,DyCa,track_1,51.0,175.038,10,2564,0.6696793630299119,0.654582044273571,0.870405031069851,0.0329469843314016,0.0126506024096385,,0.0362694300518134,0.4470332401366884,0.4124455513865527,2564,track_1,11.0,major,type 4
2565,Syd,track_1,54.0,239.744,10,2565,0.6944265117279966,0.5274281881076102,0.8577275336278106,0.0197467267654003,0.0076405622489959,0.0041355463208296,0.1151071827694808,0.2627109868489179,0.4811909690775002,2565,track_1,11.0,major,type 4
2566,Dae,track_1,52.0,257.58,9,2566,0.4803098773402195,0.2500926120605933,0.4737590776371939,0.0211418759390427,0.7088353413654619,0.2730916396502406,0.1526973483693996,0.0589209899554727,0.4280954845387501,2566,track_1,10.0,minor,type 4
2567,Art,track_1,33.0,249.347,9,2567,0.4792339143533463,0.9709648674896624,0.8593746100671309,0.043356943550118,1.2349397590361447e-06,0.5411641979560221,0.0486640251955704,0.1974733354043698,0.3852266356147841,2567,track_1,2.0,major,type 4
2568,Shq,track_1,46.0,192.0,6,2568,0.8041747363890683,0.7186595780894882,0.8263332584662224,0.0813479287400729,0.5783132530120482,6.024102433837804e-08,0.1039317281316671,0.6696696696696697,0.4282194764307585,2568,track_1,1.0,major,type 4
2569,KaBlu,track_1,26.0,136.787,6,2569,0.8127824402840542,0.7046426175672563,0.799555788475456,0.2852543464262717,0.571285140562249,,0.3365843746825155,0.9792896344620482,0.6119107689653684,2569,track_1,5.0,minor,type 4
2570,NoKie,track_1,48.0,195.429,10,2570,0.7611362169141382,0.7096486748966249,0.8684085747797659,0.0495814552479072,0.2188755020080321,9.477921162571448e-05,0.180128009753124,0.6965931448690069,0.5903577435632035,2570,track_1,8.0,minor,type 4
2571,StPa&ThBrBo,track_1,45.0,209.44,10,2571,0.5416397675919948,0.6025190480481382,0.7958873000424247,0.0071903842026185,0.0208835341365461,4.297193069470954e-05,0.1557451996342578,0.3590141866003934,0.3451556906887479,2571,track_1,7.0,minor,type 4
2572,nek,track_1,54.0,214.733,10,2572,,0.309164088547142,0.7982081804796486,0.0082635758746512,0.7279116465863454,9.939769015832348e-07,0.1049476785532866,,0.7496495881312805,2572,track_1,,major,type 3
2573,DJKhl,track_1,70.0,338.637,6,2573,0.3146115773617388,0.7577068252585628,0.9348656135359736,0.021678471775059,0.5381526104417671,,0.1476175962613024,0.6572434503468987,0.2896234959244404,2573,track_1,9.0,minor,type 4
2574,MaDeynn,track_1,1.0,205.44,4,2574,0.5362599526576287,0.4463300593718399,0.6314042574430385,0.5074050225370251,0.9859437751004017,0.3032121518194295,0.2014629686071319,0.90990990990991,0.3047828524604304,2574,track_1,8.0,minor,type 3
2575,KoBla,track_1,66.0,197.143,6,2575,0.8332257370346461,0.7587080367244365,0.8425295101195378,0.1435930457179652,0.178714859437751,,0.0826983643198212,0.5599047323185254,0.4391900633975935,2575,track_1,8.0,major,type 4
2576,ElJoKiDe,track_1,29.0,251.16499998,10,2576,0.4555627286421347,0.9949939426706316,0.8678595492999925,0.0208199184374329,0.0235943775100401,0.0001746989705812,0.9532662806055066,0.4428911670290981,0.5852740759908569,2576,track_1,5.0,major,type 4
2577,Bu,track_1,38.0,245.447,10,2577,0.5093608779857974,0.6525796213418236,0.8084150632627087,0.1489590040781283,0.0464859437751004,9.257037406664064e-05,0.3162653662501271,0.3849021435228332,0.1903814637512399,2577,track_1,4.0,minor,type 4
2578,BiEis,track_1,93.0,245.897,10,2578,0.6180331396599957,0.2841338019002993,0.6474757305782237,0.0617085211418759,0.9407630522088356,0.0003594381118856,0.2197500761962816,0.1912602257429843,0.5342055893388536,2578,track_1,9.0,minor,type 4
2579,Slk,track_1,70.0,147.84,9,2579,0.3468904669679363,0.9959951541365052,0.8942377280327419,0.0867138871002361,0.0020883534136546,,0.4077009041958753,0.3196644920782852,0.3384870832794238,2579,track_1,7.0,major,type 4
2580,Sma,track_1,41.0,216.213,9,2580,0.5427157305788681,0.9489382152404408,0.867659903670984,0.0294054518136939,0.0005451807228915,0.0001736949535089,0.1567611500558773,0.2482137309723516,0.4014102729978004,2580,track_1,2.0,major,type 4
2581,ToYes,track_1,31.0,269.625,10,2581,0.1682806111469765,0.3842549484876701,0.7379152005190787,0.009014810045074,0.214859437751004,,0.1506654475261607,,0.842891490921637,2581,track_1,10.0,minor,type 3
2582,CrBr,track_1,39.0,163.077,6,2582,0.4039165052722187,0.7827371119054055,0.8593496543635047,0.2981326464906632,0.0095481927710843,6.255026360468233e-05,0.0855430255003555,0.3082737910324117,0.7304577996291025,2582,track_1,10.0,minor,type 4
2583,VO,track_1,47.0,334.4,9,2583,0.4630944695502474,0.8718449323681655,0.8161762870904146,0.0206052801030264,0.0002479919678714,0.0862440624940386,0.0472416946053032,0.1601946774360567,,2583,track_1,7.0,major,type 4
2584,ErBan,track_1,61.0,157.397,6,2584,0.9580374435119432,0.5915057219235275,0.8782910334156872,0.2230092294483795,0.0026706827309236,,0.1018998272884283,0.869524697110904,0.6008107991546987,2584,track_1,6.0,minor,type 4
2585,Es,track_1,79.0,284.733,6,2585,0.7180976974392081,0.7286716927482253,0.9224127174265678,0.3249624382914788,0.1716867469879518,,0.0551661078939347,0.5112353733043389,0.4710344158364601,2585,track_1,,major,type 4
2586,MoRaihammed,track_2,3.0,254.29300002,4,2586,0.460942543576501,0.8127734558816166,0.8486436575079235,0.0619231594762824,0.4477911646586345,9.136555357987308e-05,0.2776592502285889,0.9161230195712956,0.3963966877991978,2586,track_2,1.0,major,type 4
2587,PaLos,track_1,45.0,242.733,9,2587,0.482461803313966,0.9239079285935984,0.8718524618801627,0.0209272376046361,0.001656626506024,0.015360457189214,0.2522604896881033,0.1674433053743398,0.5637426143959977,2587,track_1,8.0,major,type 4
2588,Nic,track_1,50.0,160.0,6,2588,0.755756401979772,0.7476947105998257,0.8734995383194829,0.0295127709808971,0.3242971887550201,8.83535023629542e-07,0.282739002336686,0.2658175416796107,0.3205837322637684,2588,track_1,2.0,minor,type 4
2589,Der,track_1,23.0,426.5,9,2589,0.2134710565956531,0.8918691616856397,0.801502333358289,0.2369607211848036,5.642570281124498e-05,,0.1029157777100477,,0.4176424289472549,2589,track_1,7.0,major,type 4
2590,KeLam,track_1,71.0,386.907,10,2590,0.7062621045836024,0.5304318225052314,0.8134810710987996,0.1060313371968233,0.070582329317269,,0.2116224728233262,0.3372683027855441,0.2233848708327942,2590,track_1,7.0,major,type 4
2591,ReFag,track_1,46.0,232.98,9,2591,0.1370776845276523,0.9128946024689876,0.7927678370891666,0.0349860485082635,0.2248995983935743,0.8463853879371366,0.0876765213857563,,0.6801117005218441,2591,track_1,7.0,major,type 4
2592,HaNahdag,track_8,31.0,665.08,6,2592,0.4663223585108672,0.5264269766417365,0.7275585835142622,0.1393002790298347,0.2590361445783132,6.937757969636515e-05,0.5702529716549832,0.1757274515895205,0.2666742139992237,2592,track_8,8.0,major,type 4
2593,IdAmia,track_1,39.0,241.472,10,2593,0.4749300624058533,0.8197819361427326,0.8836065982880388,0.0570937969521356,0.0783132530120482,,0.2380371837854313,0.7090193641917779,0.331716047785397,2593,track_1,4.0,minor,type 4
2594,HaBeArinnan,track_1,42.0,186.5,10,2594,0.679363029911771,0.3802501026241753,0.8197699084125677,0.0116977892251556,0.575301204819277,,0.1973991669206543,0.4770632701667184,0.2558707465390089,2594,track_1,,minor,type 4
2595,JiRo,track_1,65.0,171.0,10,2595,0.5394878416182485,0.5184172849147468,0.7857303286666167,0.0174930242541317,0.2238955823293172,,0.1425378441532053,0.1881536709122916,0.4815467718980463,2595,track_1,2.0,major,type 4
2596,SaRe,track_1,42.0,221.64,9,2596,0.5061329890251777,0.9899878853412628,0.8803374011130244,0.0652500536595836,0.0009718875502008,0.0260030381556608,0.047648074773951,0.5837216526871699,0.6359544141113554,2596,track_1,,major,type 4
2597,Ten,track_1,53.0,390.8,9,2597,0.2522057241230901,0.6125311627068752,0.7343215791969255,0.0163125134148959,0.2359437751004016,0.000494980416647,0.1252666869856751,0.217148182665424,0.4411308060551171,2597,track_1,1.0,major,type 3
2598,EyGonal,track_20,33.0,226.957,10,2598,0.751452550032279,0.6355590264219706,0.8212422949265055,0.0651427344923803,0.5783132530120482,,0.0815808188560398,0.6344620482551517,0.3309235778669081,2598,track_20,2.0,minor,type 4
2599,MeChc,track_1,37.0,237.838,9,2599,0.4899935442220788,0.9839806165460206,0.917795912255746,0.1478858124060957,1.847389558232932e-06,0.011846397436142,0.0886924718073758,0.2357875116495806,0.5556346228490102,2599,track_1,9.0,minor,type 4
2600,NACH,track_1,42.0,314.0,9,2600,0.6051215838175168,0.7677189399172999,0.7854308602231039,0.0222150676110753,0.0002881526104417,0.2881518957348351,0.1506654475261607,0.02143522833178,0.4822206408763531,2600,track_1,5.0,minor,type 4
2601,FrGib,track_1,70.0,166.841,6,2601,0.6094254357650097,0.6145335856386227,0.843752339597215,0.3464262717321313,0.2660642570281125,,0.0665447526160723,0.6137516827171999,0.1163798680294992,2601,track_1,1.0,major,type 3
2602,SaFis,track_1,53.0,208.674,10,2602,0.6804389928986443,0.3341943751939847,0.7929175713109231,0.0133075767332045,0.3052208835341365,,0.3315046225744184,0.2399295847571709,0.5194451632380213,2602,track_1,7.0,major,type 4
2603,SaPro,track_1,28.0,214.942,10,2603,0.5201205078545299,0.4573433854964507,0.8312994434878092,0.0079416183730414,0.3072289156626506,,0.0907243726506146,0.2306099202650926,0.5188629404407642,2603,track_1,6.0,minor,type 4
2604,THSCO,track_1,82.0,165.978,6,2604,0.7062621045836024,0.5364390913004736,0.806169049936363,0.03026400515132,0.2339357429718875,,0.1435537945748247,0.2709951330640986,0.5359792124897572,2604,track_1,,minor,type 4
2605,ThDaGr,track_1,66.0,231.4,9,2605,0.5308801377232625,0.852821914516565,0.9054927503680966,0.011483150890749,0.0006867469879518,,0.1120593315046225,0.5050222636429533,0.4930887997584853,2605,track_1,8.0,major,type 4
2606,gn,track_1,47.0,162.747,10,2606,0.6492360662793201,0.3862573714194175,0.7378652891118265,0.0426057093796952,0.4839357429718876,7.028119506144085e-07,0.1232347861424362,0.277208242725484,0.2559408289127528,2606,track_1,2.0,major,type 4
2607,ThKiLAR,track_1,86.0,161.385,6,2607,0.6406283623843341,0.4683567116210614,0.8408824336802176,0.0064391500321957,0.1736947791164658,,0.081174438687392,0.4646370508439474,0.334255186095657,2607,track_1,,major,type 4
2608,ThFiHu,track_1,29.0,240.25,9,2608,0.4383473208521627,0.992991519738884,0.9502133712660028,0.1124704872290191,2.3493975903614457e-06,0.0001767070047259,0.2776592502285889,0.1664077870974422,0.4821936861172208,2608,track_1,4.0,minor,type 4
2609,EyGonal,track_21,38.0,236.2,10,2609,0.6567678071874329,0.4893821524044093,0.8792892615607297,0.0050440008585533,0.2108433734939759,,0.3365843746825155,0.2378585482033757,0.4826087894078578,2609,track_21,5.0,minor,type 4
2610,PH‚à,track_1,33.0,230.133,10,2610,0.7277813643210674,0.4413240020424714,0.7302537995058771,0.0129856192315947,0.4457831325301205,0.1465854885396471,0.132378339937011,0.3134513824168997,0.4499557941950231,2610,track_1,5.0,minor,type 4
2611,M√Cre,track_1,69.0,240.933,9,2611,0.3694856896922747,0.7767298431101634,0.8369144768036735,0.013092938398798,0.1003012048192771,2.2891589248583583e-06,0.1100274306613837,0.1353422387905146,0.2467546470004743,2611,track_1,5.0,major,type 4
2612,EaCa,track_1,25.0,170.769,9,2612,0.3006240585323865,0.9709648674896624,0.7957126101170422,0.1071045288688559,0.0003965863453815,0.7419676124172816,0.1923194148125571,0.0928859894377135,0.8852320265666105,2612,track_1,10.0,minor,type 4
2613,BeThBuAnMed,track_1,39.0,347.76,9,2613,0.1499892403701312,0.9128946024689876,0.8529859499388586,0.0732989911998283,0.0002309236947791,0.1536136080457912,0.2197500761962816,0.2564978771875323,0.6365851554750506,2613,track_1,4.0,major,type 3
2614,LaMaPaUd,track_1,17.0,494.33299998,4,2614,0.2694211319130622,0.6085263168433804,0.7664146140600434,0.017600343421335,0.7801204819277109,0.0221877732808968,0.4503708219038911,0.4936315625970798,0.260474619398801,2614,track_1,2.0,major,type 4
2615,ArPe,track_1,,181.01599998,8,2615,0.4770819883795998,0.5204197078464943,0.6856579571261012,0.1961794376475638,0.6787148594377511,1.8273110715974616e-06,0.1730163568017881,0.8208553380967175,0.2614018631129512,2615,track_1,8.0,major,type 3
2616,AlThWi,track_1,45.0,352.074,9,2616,0.3931568754034861,0.4363179447131028,0.794065533677722,0.013092938398798,0.0734939759036144,0.0024287172979089,0.3091537132987911,0.1229160194677436,0.5457691810065984,2616,track_1,2.0,minor,type 3
2617,CoOfCon,track_1,49.0,205.507,9,2617,0.4663223585108672,0.93792488911583,0.8341693494048065,0.0877870787722687,4.718875502008032e-05,0.0340351747341111,0.0705069592603881,0.568188878533706,0.5712468193384223,2617,track_1,11.0,major,type 4
2618,Con,track_3,28.0,186.901,6,2618,0.4921454701958253,0.5554621091520741,0.7516408375134137,0.0511912427559562,0.4558232931726908,,0.194351315655796,0.4636015325670498,0.2605608746280243,2618,track_3,,minor,type 4
2619,ToWal,track_1,68.0,174.983,10,2619,0.5459436195394879,0.695631714374393,0.8618701804297372,0.2981326464906632,0.4578313253012048,,0.09885197602357,0.5443719581650617,0.3315651011342563,2619,track_1,9.0,major,type 4
2620,NoLoFoThMiCh,track_1,33.0,160.0,10,2620,0.636324510436841,0.6836171767839085,0.8115095705123405,0.0297274093153037,0.0337349397590361,,0.1557451996342578,0.4915605260432847,0.4821289946953033,2620,track_1,9.0,major,type 4
2621,EyGonal,track_23,34.0,211.456,10,2621,0.747148698084786,0.722664423952983,0.835566868807866,0.0148100450740502,0.2650602409638554,,0.2075586711368485,0.7007352179765972,0.3904828136455772,2621,track_23,1.0,minor,type 4
2622,Vot,track_2,56.0,188.853,9,2622,0.2608134280180762,0.9739685018872836,0.9263058071922338,0.132861128997639,0.0002761044176706,0.0005120487068762,0.0691862237122828,,0.2496549790831069,2622,track_2,,minor,type 4
2623,saile,track_1,60.0,144.468,10,2623,0.6298687325156016,0.6105287397751279,0.8491677272840708,0.1221292122773127,0.2911646586345381,1.9578332909972804e-05,0.2248298283043787,0.648959304131718,0.6842088239099494,2623,track_1,8.0,minor,type 3
2624,OCthDw,track_1,57.0,165.68,10,2624,0.5663869162900796,0.8728461438340391,0.9360884430136508,0.1028117621807254,0.0654618473895582,,0.1293304886721528,0.4553173863518691,0.6223045240867726,2624,track_1,2.0,major,type 4
2625,SaHadrit,track_7,25.0,241.558,10,2625,0.47385409941898,0.5794911843330429,0.8327468742981208,0.0118051083923588,0.5552208835341366,,0.3142334654068882,0.5329812571191882,0.2511590546426877,2625,track_7,5.0,minor,type 4
2626,BlBa,track_1,32.0,251.576,9,2626,0.4448030987734022,0.9569479069674306,0.888822340345886,0.0359519210130929,0.0005281124497991,0.0163644742615203,0.139489992888347,0.4056125090607849,0.3743153491180402,2626,track_1,4.0,minor,type 4
2627,RoZoi,track_1,74.0,222.827,9,2627,0.5717667312244459,0.9629551757626728,0.8350927104389708,0.0320884309937754,8.775100401606426e-05,0.0001064258096644,0.0633953063090521,0.6116806461634048,0.509299391900634,2627,track_1,,minor,type 4
2628,JaHa,track_1,62.0,177.19,6,2628,0.7180976974392081,0.5124100161195045,0.776846098175738,0.0313371968233526,0.0336345381526104,,0.2908666057096414,0.5692243968106037,0.2461185146849527,2628,track_1,6.0,minor,type 4
2629,MiKia,track_1,71.0,210.3,10,2629,0.6126533247256295,0.5794911843330429,0.8421052631578947,0.00493668169135,0.358433734939759,0.0003534140094518,0.4270039622066444,0.6593144869006938,0.4296965972312071,2629,track_1,7.0,minor,type 4
2630,CeFr,track_1,40.0,219.173,9,2630,0.0929632020658489,0.9619539642967992,0.8125077986573831,0.0569864777849324,1.847389558232932e-06,0.8795179513232444,0.5834603271360358,0.2502847675261468,0.7493638676844784,2630,track_1,11.0,minor,type 4
2631,Way,track_1,33.0,190.08,9,2631,0.465246395523994,0.7286716927482253,0.7422824486536398,0.1028117621807254,0.069578313253012,0.0002489962339319,0.7043584273087474,0.3465879672776224,0.5111377064734549,2631,track_1,4.0,minor,type 4
2632,InMoGuDoToLiUzVe,track_1,84.0,224.04199998,10,2632,0.7880352915859695,0.7066450404990038,0.8668114097476978,0.0419617943764756,0.1164658634538152,,0.105963628974906,0.4035414725069897,0.5630310087549057,2632,track_1,7.0,minor,type 4
2633,WiMa,track_1,42.0,285.948,8,2633,0.2737249838605552,0.1850138667788023,0.5808689576002595,0.013522215067611,0.9859437751004017,0.9909638463492434,0.1953672660774154,0.1539815677746712,0.4323974640962608,2633,track_1,3.0,major,type 4
2634,DuAhndu,track_13,20.0,209.107,10,2634,0.6352485474499678,0.7747274201784159,0.8898455241945546,0.0012878300064391,0.0961847389558232,,0.1039317281316671,0.7007352179765972,0.3475223185405615,2634,track_13,1.0,major,type 4
2635,MoAn,track_1,42.0,436.693,9,2635,0.4114482461803314,0.9489382152404408,0.7827106885278631,0.0473277527366387,6.917670682730924e-05,0.1034127544304763,0.8597988418165194,0.0312726519623071,0.321041963169017,2635,track_1,4.0,minor,type 4
2636,LuSou,track_1,33.0,537.777,9,2636,0.5663869162900796,0.7256680583506042,0.7189738214668963,0.0204979609358231,0.3554216867469879,0.6646582978496968,0.1201869348775779,0.6002899451175313,0.6330163453659379,2636,track_1,9.0,major,type 3
2637,WoAmMoPeQu,track_1,21.0,257.20000002,8,2637,0.3770174306003874,0.0953053194365182,0.4956951411245039,0.0185662159261644,0.926706827309237,0.0890553102964963,0.3193132175149853,0.365227296261779,0.6411728554793633,2637,track_1,7.0,major,type 4
2638,SiRo,track_1,27.0,369.221,9,2638,0.4114482461803314,0.7476947105998257,0.7440043922038382,0.0422837518780854,0.0430722891566265,0.0046977958813211,0.0822919841511734,0.2181837009423216,0.5653221632811488,2638,track_1,2.0,major,type 4
2639,Dai,track_1,70.0,204.867,9,2639,0.328599096191091,0.7627128825879314,0.761198872002196,0.0385275810259712,0.007289156626506,0.0004578317849716,0.0719292898506552,0.335197266231749,0.6351026437227757,2639,track_1,11.0,minor,type 4
2640,Ayr,track_1,42.0,266.653,9,2640,0.2866365397030342,0.4413240020424714,0.6319283272191859,0.062567074479502,0.2459839357429719,0.5411641979560221,0.0968200751803312,0.1974733354043698,0.3688381420623624,2640,track_1,9.0,major,type 5
2641,Br,track_1,42.0,263.462,9,2641,0.4372713578652895,0.9909890968071366,0.9471188640163708,0.0358446018458896,4.6285140562249e-06,0.0022178737127246,0.0607538352128416,0.4170032101066583,0.676386552809764,2641,track_1,9.0,major,type 4
2642,LEX,track_1,39.0,141.56,10,2642,0.7030342156229826,0.6826159653180348,0.8331960769633899,0.4376475638549045,0.0188755020080321,,0.0907243726506146,0.6696696696696697,0.6119646784836331,2642,track_1,5.0,minor,type 4
2643,JaBid,track_1,27.0,185.533,10,2643,0.3425866150204433,0.316172568808258,0.680117790921115,0.0084782142090577,0.6234939759036144,0.0024086369564628,0.3762064411256731,0.1405198301750025,0.4450122913701643,2643,track_1,,major,type 4
2644,CAA,track_1,34.0,171.427,9,2644,0.3565741338497956,0.9839806165460206,0.8605724838411819,0.0995921871646276,0.0001516064257028,,0.1090114802397643,0.3786890338614476,0.6975729934877302,2644,track_1,2.0,major,type 4
2645,Stc,track_1,49.0,215.28,9,2645,0.6244889175812353,0.9469357923086936,0.8156771730178932,0.0771624812191457,0.0007018072289156,0.328312578627087,0.3650309864878595,0.1922957440198819,0.5198602665286582,2645,track_1,10.0,minor,type 4
2646,SaHadrit,track_8,20.0,218.093,10,2646,0.3103077254142458,0.6245457002973598,0.8455990616655437,0.0091221292122773,0.4728915662650602,,0.1242507365640556,0.1736564150357253,0.7612077888471989,2646,track_8,1.0,major,type 4
2647,MO3,track_1,42.0,145.657,6,2647,,0.6055226824457594,0.8773177609742706,0.381841596909208,0.0375502008032128,,0.074062785736056,0.5609402505954231,0.6177222150342864,2647,track_1,11.0,minor,type 4
2648,NaGonth,track_1,53.0,186.264,10,2648,0.3727135786528944,0.3532173930455851,0.7638691322901849,0.0132002575660012,0.5220883534136547,1.1546196331522425e-05,0.1018998272884283,0.4770632701667184,0.4805979643765903,2648,track_1,2.0,minor,type 4
2649,DuAhndu,track_14,18.0,243.947,10,2649,0.537335915644502,0.5284293995734839,0.8556562102268473,0.0133075767332045,0.4568273092369478,,0.1262826374072945,0.2202547374961168,0.3556141372320697,2649,track_14,11.0,minor,type 4
2650,Exr,track_1,28.0,307.653,9,2650,0.465246395523994,0.9849818280118944,0.8757954630530808,0.0672891178364456,1.606425702811245e-05,0.0017459856887406,0.2370212333638118,0.335197266231749,0.3582557036270324,2650,track_1,7.0,major,type 4
2651,Fis,track_1,26.0,124.011,6,2651,0.764364105874758,0.5054015358583887,,0.1038849538527581,0.3012048192771084,3.795184533317805e-06,0.1110433810830031,0.5060577819198508,0.5039731314960969,2651,track_1,10.0,minor,type 4
2652,DoCatja,track_1,75.0,284.47999998,10,2652,0.6761351409511513,0.7156559436918671,0.854732849192683,0.0164198325820991,0.097289156626506,,0.0845270750787361,0.3672983328155741,0.4655356449734765,2652,track_1,7.0,major,type 3
2653,P.O,track_1,,248.693,9,2653,0.1478373143963848,0.8748485667657866,0.8440767637443538,0.0770551620519424,0.0026807228915662,0.4578307809545994,0.18723966270446,0.2482137309723516,0.6908396946564885,2653,track_1,5.0,major,type 4
2654,AlFaToToDi,track_1,38.0,291.29299998,8,2654,0.5749946201850656,0.2200562680843821,0.5188540340894912,0.0264005151320025,0.9407630522088356,0.9176706000708836,0.3426800772122321,0.3662628145386766,0.6349624789752879,2654,track_1,4.0,major,type 4
2655,JaBa,track_1,40.0,223.32,10,2655,0.4275876909834302,0.2350744400724877,0.7238152279703526,0.0066537883666022,0.8473895582329317,2.05823499822791e-06,0.0817840089403637,0.3507300403852127,0.3076400569284513,2655,track_1,3.0,minor,type 4
2656,Swa,track_1,28.0,316.31,6,2656,0.4899935442220788,0.7286716927482253,0.8612712435427117,0.3110109465550547,0.3333333333333333,,0.0675607030376917,0.6800248524386456,0.3201794108767843,2656,track_1,1.0,minor,type 4
2657,CoLer,track_1,75.0,192.88,6,2657,0.8256939961265333,0.3932658516805334,0.7456514686431583,0.5750160978750806,0.2540160642570281,,0.105963628974906,0.721445583514549,0.6816481217923837,2657,track_1,11.0,major,type 4
2658,Ace,track_1,53.0,299.72,9,2658,0.5255003227888961,0.903883699276124,0.8673354795238452,0.0072977033698218,0.0004307228915662,0.0845372334711179,0.3599512343797623,0.335197266231749,0.5307877258808814,2658,track_1,11.0,major,type 4
2659,ShFa,track_1,38.0,271.547,9,2659,0.3877770604691199,0.958950329899178,0.8957600259539318,0.1414466623739,0.0020983935742971,0.0006877516945298,0.1902875139693183,0.3144869006937972,0.318206322508302,2659,track_1,1.0,major,type 4
2660,Tet,track_2,50.0,330.227,9,2660,0.319991392296105,0.9048849107419978,0.8027002071323401,0.0312298776561493,0.0039658634538152,0.0004176711020794,0.3650309864878595,0.5464429947188568,0.2735207228188208,2660,track_2,1.0,major,type 4
2661,ToLaTo,track_1,26.0,219.2,9,2661,0.3834732085216268,0.9679612330920412,0.8352424446607272,0.1017385705086928,2.690763052208836e-05,0.011846397436142,0.3924616478715839,0.430464947706327,0.8060928537542588,2661,track_1,1.0,major,type 4
2662,JaW,track_1,35.0,254.024,10,2662,0.4684742844846138,0.8678400865046706,0.8692071572958,0.0417471560420691,0.1244979919678715,0.8182729099125602,0.0771106370009143,0.6727762245003625,0.2720651658256782,2662,track_1,7.0,major,type 4
2663,ThDiAr,track_1,43.0,196.597,9,2663,0.3856251344953734,0.9389261005817038,0.8191460158219162,0.0787722687271947,0.0001295180722891,2.0080341446125962e-07,0.1293304886721528,0.2979186082634358,0.6985811014792771,2663,track_1,7.0,major,type 4
2664,WiRo,track_1,44.0,272.767,9,2664,0.4136001721540779,0.9579491184333042,0.880986249407302,0.0297274093153037,1.6867469879518073e-05,0.2720876225779343,0.3477598293203292,0.6820958889924408,0.6979126234527968,2664,track_1,,major,type 4
2665,C.Ja,track_1,40.0,168.719,10,2665,,0.2641095725828252,0.727483716403384,0.0125563425627817,0.7359437751004017,0.020782149379668,0.0927562734938535,0.4439266853059956,0.5791984732824428,2665,track_1,11.0,major,type 4
2666,DoBu,track_1,46.0,183.177,8,2666,0.5384118786313752,0.0780844822234904,0.5436100920865463,0.0404593260356299,0.995983935742972,0.9277107707939468,0.1272985878289139,0.2627109868489179,0.5121619873204813,2666,track_1,2.0,major,type 4
2667,Lie,track_1,24.0,190.94,6,2667,0.7622121799010115,0.5975129907187696,0.7486711087819121,0.1736424125348787,0.3273092369477912,2.811247802457633e-05,0.1476175962613024,0.7690794242518381,0.4930672359511795,2667,track_1,6.0,major,type 4
2668,Vos,track_1,33.0,136.907,9,2668,0.3124596513879922,0.9068873336737452,0.8751965261660553,0.0877870787722687,3.092369477911647e-05,6.485950287098682e-05,0.0855430255003555,0.1291291291291291,0.8797871652218914,2668,track_1,1.0,major,type 4
2669,QU,track_1,41.0,196.757,6,2669,0.9838605551969014,0.9719660789555362,0.9002270969029972,0.2026185876797596,0.0155622489959839,,0.3609671848013817,0.5122708915812364,0.4335026092206839,2669,track_1,1.0,major,type 4
2670,PaDrv,track_1,63.0,255.231,9,2670,0.2263826124381321,0.9639563872285464,0.8836065982880388,0.0680403520068684,3.2931726907630524e-05,0.0247982176688932,0.5174235497307732,0.31759345552449,0.372913701643162,2670,track_1,6.0,major,type 3
2671,ItLeiay,track_12,33.0,212.814,10,2671,0.4770819883795998,0.5754863384695481,0.8625439844276409,0.0136295342348143,0.5833333333333334,,0.0583155542009549,0.3538365952159055,0.6773569241385259,2671,track_12,2.0,minor,type 4
2672,DuAhndu,track_15,20.0,209.521,10,2672,0.8418334409296321,0.5284293995734839,0.8154775273888847,0.0391714960291908,0.2891566265060241,,0.091740323072234,0.648959304131718,0.5147119075343942,2672,track_15,4.0,minor,type 4
2673,MiBu,track_1,35.0,236.20000002,10,2673,,0.3412028554551007,0.7811634349030471,0.0133075767332045,0.674698795180723,,0.80595346947069,0.2585689137413275,0.5430413593824125,2673,track_1,11.0,major,type 4
2674,Sa-,track_1,68.0,248.573,6,2674,0.9462018506563376,0.6746062735910452,0.8165506226448055,0.201545396007727,0.091867469879518,,0.0414507772020725,0.804287045666356,0.3577489541553457,2674,track_1,,major,type 4
2675,RA,track_1,35.0,148.074,10,2675,0.6998063266623629,0.4823736721432934,0.7528886226947169,0.1113972955569864,0.5401606425702812,,0.0685766534593111,0.7110904007455732,0.3585414240738345,2675,track_1,5.0,minor,type 4
2676,SAJHN,track_1,43.0,173.453,6,2676,0.5201205078545299,0.480371249211546,0.8191709715255422,0.2713028546898476,0.6104417670682731,,0.0897084222289952,0.1094542818680749,0.2828794151895458,2676,track_1,1.0,minor,type 4
