id,Track Name,key,mode,time_signature
3085,track_1,1.0,minor,type 4
3086,track_7,9.0,minor,type 4
3087,track_1,11.0,major,type 4
3088,track_1,6.0,minor,type 4
3089,track_1,2.0,major,type 4
3090,track_1,5.0,major,type 4
3091,track_1,7.0,major,type 4
3092,track_1,11.0,major,type 4
3093,track_1,9.0,minor,type 4
3094,track_1,8.0,major,type 4
3095,track_1,nan,minor,type 4
3096,track_5,4.0,major,type 4
3097,track_1,nan,major,type 4
3098,track_8,6.0,minor,type 4
3099,track_3,7.0,minor,type 4
3100,track_1,1.0,major,type 4
3101,track_2,9.0,major,type 4
3102,track_1,5.0,minor,type 4
3103,track_1,2.0,major,type 4
3104,track_1,10.0,minor,type 4
3105,track_1,8.0,major,type 4
3106,track_1,6.0,major,type 4
3107,track_1,7.0,major,type 4
3108,track_1,5.0,minor,type 4
3109,track_1,4.0,minor,type 4
3110,track_1,3.0,minor,type 4
3111,track_1,1.0,major,type 4
3112,track_1,4.0,minor,type 4
3113,track_15,10.0,minor,type 4
3114,track_2,7.0,major,type 4
3115,track_1,11.0,major,type 4
3116,track_1,7.0,major,type 4
3117,track_1,9.0,major,type 4
3118,track_1,6.0,minor,type 5
3119,track_1,5.0,minor,type 4
3120,track_1,5.0,minor,type 4
3121,track_1,2.0,major,type 4
3122,track_1,5.0,minor,type 4
3123,track_1,11.0,minor,type 4
3124,track_1,nan,major,type 4
3125,track_1,2.0,major,type 1
3126,track_1,10.0,minor,type 4
3127,track_26,2.0,major,type 4
3128,track_1,11.0,major,type 4
3129,track_1,4.0,minor,type 4
3130,track_1,7.0,major,type 4
3131,track_1,9.0,major,type 5
3132,track_1,6.0,major,type 4
3133,track_1,7.0,major,type 4
3134,track_1,5.0,minor,type 4
3135,track_1,nan,major,type 4
3136,track_1,5.0,major,type 4
3137,track_1,4.0,major,type 4
3138,track_5,5.0,minor,type 4
3139,track_1,11.0,minor,type 4
3140,track_1,8.0,minor,type 4
3141,track_1,5.0,minor,type 4
3142,track_1,11.0,major,type 4
3143,track_1,8.0,major,type 4
3144,track_16,4.0,minor,type 4
3145,track_1,1.0,major,type 4
3146,track_1,2.0,major,type 4
3147,track_1,7.0,major,type 4
3148,track_1,2.0,major,type 4
3149,track_1,nan,major,type 4
3150,track_1,6.0,major,type 4
3151,track_11,8.0,minor,type 4
3152,track_1,9.0,major,type 4
3153,track_1,2.0,minor,type 4
3154,track_1,9.0,major,type 4
3155,track_1,6.0,major,type 4
3156,track_1,8.0,major,type 4
3157,track_1,2.0,major,type 4
3158,track_1,9.0,minor,type 3
3159,track_3,8.0,minor,type 4
3160,track_16,8.0,major,type 4
3161,track_1,9.0,major,type 4
3162,track_1,3.0,minor,type 4
3163,track_18,11.0,major,type 4
3164,track_2,4.0,major,type 4
3165,track_1,8.0,minor,type 4
3166,track_2,8.0,major,type 4
3167,track_1,8.0,major,type 4
3168,track_1,11.0,major,type 4
3169,track_1,1.0,major,type 4
3170,track_1,nan,minor,type 4
3171,track_1,2.0,major,type 4
3172,track_1,9.0,major,type 3
3173,track_1,8.0,major,type 4
3174,track_18,nan,major,type 4
3175,track_11,7.0,minor,type 4
3176,track_1,2.0,major,type 4
3177,track_1,6.0,minor,type 4
3178,track_1,8.0,major,type 4
3179,track_1,nan,major,type 4
3180,track_10,10.0,minor,type 4
3181,track_1,2.0,major,type 4
3182,track_1,10.0,minor,type 4
3183,track_1,9.0,minor,type 4
3184,track_1,8.0,major,type 4
3185,track_1,2.0,major,type 4
3186,track_1,nan,major,type 4
3187,track_1,11.0,major,type 4
3188,track_1,11.0,minor,type 4
3189,track_1,1.0,minor,type 4
3190,track_1,6.0,minor,type 4
3191,track_1,1.0,major,type 4
3192,track_1,7.0,major,type 4
3193,track_1,1.0,major,type 5
3194,track_1,4.0,major,type 4
3195,track_1,nan,major,type 4
3196,track_1,10.0,minor,type 4
3197,track_1,5.0,minor,type 4
3198,track_1,11.0,minor,type 4
3199,track_8,4.0,minor,type 4
3200,track_1,5.0,minor,type 4
3201,track_1,nan,major,type 4
3202,track_1,8.0,major,type 4
3203,track_1,5.0,major,type 4
3204,track_1,2.0,major,type 4
3205,track_1,8.0,major,type 4
3206,track_2,1.0,major,type 4
3207,track_1,7.0,major,type 4
3208,track_1,9.0,minor,type 4
3209,track_1,10.0,minor,type 4
3210,track_1,2.0,major,type 4
3211,track_1,6.0,minor,type 4
3212,track_1,1.0,minor,type 4
3213,track_1,7.0,major,type 4
3214,track_1,7.0,major,type 4
3215,track_1,11.0,major,type 4
3216,track_1,9.0,major,type 4
3217,track_1,nan,minor,type 4
3218,track_2,1.0,major,type 4
3219,track_1,7.0,major,type 4
3220,track_3,nan,major,type 4
3221,track_1,1.0,major,type 4
3222,track_1,1.0,minor,type 4
3223,track_1,1.0,major,type 4
3224,track_1,7.0,major,type 4
3225,track_1,2.0,major,type 4
3226,track_1,9.0,minor,type 4
3227,track_1,1.0,minor,type 4
3228,track_1,2.0,major,type 4
3229,track_1,10.0,minor,type 4
3230,track_1,8.0,minor,type 3
3231,track_1,7.0,major,type 4
3232,track_1,7.0,major,type 4
3233,track_12,nan,major,type 4
3234,track_1,1.0,minor,type 4
3235,track_19,10.0,major,type 4
3236,track_1,6.0,minor,type 4
3237,track_1,7.0,minor,type 4
3238,track_1,5.0,major,type 3
3239,track_1,1.0,minor,type 4
3240,track_5,2.0,major,type 4
3241,track_1,nan,minor,type 4
3242,track_1,nan,major,type 4
3243,track_1,nan,minor,type 4
3244,track_1,1.0,major,type 4
3245,track_1,nan,minor,type 4
3246,track_1,nan,minor,type 4
3247,track_1,11.0,major,type 4
3248,track_1,7.0,minor,type 3
3249,track_1,11.0,minor,type 4
3250,track_3,6.0,minor,type 4
3251,track_1,11.0,major,type 4
3252,track_1,7.0,major,type 4
3253,track_1,nan,major,type 4
3254,track_1,2.0,major,type 4
3255,track_1,6.0,minor,type 3
3256,track_1,2.0,minor,type 4
3257,track_1,4.0,minor,type 4
3258,track_1,nan,major,type 4
3259,track_1,1.0,minor,type 4
3260,track_1,3.0,major,type 4
3261,track_1,5.0,minor,type 4
3262,track_1,9.0,major,type 3
3263,track_1,7.0,major,type 4
3264,track_1,10.0,minor,type 4
3265,track_1,1.0,major,type 4
3266,track_1,1.0,major,type 4
3267,track_1,9.0,minor,type 4
3268,track_1,11.0,minor,type 4
3269,track_1,5.0,major,type 4
3270,track_1,7.0,major,type 4
3271,track_1,9.0,major,type 4
3272,track_1,10.0,minor,type 4
3273,track_24,nan,minor,type 4
3274,track_3,11.0,minor,type 4
3275,track_1,6.0,minor,type 4
3276,track_1,5.0,minor,type 4
3277,track_5,3.0,major,type 3
3278,track_1,11.0,major,type 4
3279,track_1,5.0,minor,type 4
3280,track_1,5.0,minor,type 3
3281,track_19,10.0,major,type 4
3282,track_1,6.0,major,type 4
3283,track_1,6.0,major,type 4
3284,track_1,11.0,minor,type 4
3285,track_1,1.0,major,type 4
3286,track_1,nan,major,type 3
3287,track_1,4.0,minor,type 4
3288,track_1,9.0,minor,type 4
3289,track_1,11.0,minor,type 4
3290,track_1,7.0,major,type 4
3291,track_1,6.0,minor,type 4
3292,track_1,1.0,minor,type 4
3293,track_1,3.0,minor,type 3
3294,track_1,2.0,major,type 4
3295,track_1,7.0,major,type 4
3296,track_1,8.0,minor,type 4
3297,track_1,9.0,major,type 4
3298,track_1,8.0,major,type 4
3299,track_1,4.0,minor,type 4
3300,track_20,nan,major,type 4
3301,track_1,8.0,minor,type 4
3302,track_1,8.0,major,type 4
3303,track_1,nan,minor,type 4
3304,track_1,11.0,major,type 4
3305,track_1,5.0,major,type 3
3306,track_1,1.0,minor,type 4
3307,track_1,3.0,minor,type 4
3308,track_1,2.0,major,type 4
3309,track_1,4.0,minor,type 4
3310,track_1,11.0,major,type 4
3311,track_1,1.0,minor,type 4
3312,track_1,6.0,minor,type 3
3313,track_1,8.0,minor,type 4
3314,track_1,1.0,minor,type 4
3315,track_1,4.0,major,type 4
3316,track_1,nan,major,type 4
3317,track_1,7.0,major,type 4
3318,track_1,1.0,major,type 4
3319,track_1,7.0,minor,type 4
3320,track_1,1.0,major,type 4
3321,track_1,10.0,minor,type 4
3322,track_1,6.0,minor,type 3
3323,track_21,4.0,major,type 4
3324,track_1,8.0,major,type 4
3325,track_1,8.0,minor,type 4
3326,track_1,9.0,major,type 4
3327,track_1,7.0,major,type 3
3328,track_1,8.0,major,type 4
3329,track_1,11.0,major,type 4
3330,track_1,11.0,minor,type 4
3331,track_20,4.0,major,type 4
3332,track_1,5.0,major,type 4
3333,track_1,11.0,minor,type 4
3334,track_1,5.0,major,type 4
3335,track_1,11.0,major,type 4
3336,track_1,nan,minor,type 3
3337,track_1,7.0,major,type 4
3338,track_1,1.0,major,type 4
3339,track_1,8.0,major,type 4
3340,track_1,7.0,major,type 3
3341,track_1,1.0,major,type 4
3342,track_1,7.0,minor,type 4
3343,track_1,6.0,minor,type 4
3344,track_1,7.0,major,type 4
3345,track_1,2.0,major,type 4
3346,track_1,8.0,minor,type 4
3347,track_1,11.0,minor,type 4
3348,track_11,9.0,minor,type 4
3349,track_1,11.0,major,type 4
3350,track_1,7.0,minor,type 4
3351,track_22,nan,major,type 4
3352,track_1,9.0,major,type 4
3353,track_1,4.0,major,type 4
3354,track_1,3.0,minor,type 4
3355,track_1,7.0,minor,type 4
3356,track_1,6.0,major,type 4
3357,track_1,11.0,major,type 4
3358,track_1,9.0,major,type 4
3359,track_1,nan,major,type 4
3360,track_1,8.0,major,type 4
3361,track_1,8.0,major,type 4
3362,track_1,1.0,major,type 4
3363,track_1,1.0,major,type 4
3364,track_11,3.0,minor,type 4
3365,track_1,nan,major,type 4
3366,track_1,9.0,minor,type 4
3367,track_1,5.0,minor,type 4
3368,track_1,nan,minor,type 4
3369,track_1,7.0,minor,type 4
3370,track_1,2.0,major,type 4
3371,track_1,9.0,minor,type 4
3372,track_1,5.0,major,type 4
3373,track_1,1.0,minor,type 4
3374,track_1,4.0,minor,type 4
3375,track_1,2.0,major,type 4
3376,track_1,2.0,major,type 4
3377,track_1,9.0,major,type 5
3378,track_1,2.0,major,type 4
3379,track_1,11.0,major,type 4
3380,track_1,2.0,major,type 4
3381,track_1,7.0,major,type 5
3382,track_27,5.0,minor,type 4
3383,track_4,8.0,major,type 4
3384,track_1,nan,major,type 1
3385,track_12,10.0,minor,type 4
3386,track_1,9.0,minor,type 5
3387,track_1,6.0,major,type 4
3388,track_1,1.0,major,type 4
3389,track_1,1.0,major,type 4
3390,track_1,5.0,major,type 4
3391,track_1,2.0,major,type 4
3392,track_1,7.0,minor,type 4
3393,track_9,nan,major,type 4
3394,track_1,6.0,minor,type 4
3395,track_1,2.0,major,type 4
3396,track_1,nan,major,type 3
3397,track_2,11.0,major,type 4
3398,track_1,7.0,minor,type 3
3399,track_1,10.0,minor,type 4
3400,track_1,5.0,minor,type 4
3401,track_1,2.0,major,type 4
3402,track_1,11.0,minor,type 4
3403,track_1,1.0,major,type 4
3404,track_1,1.0,major,type 4
3405,track_1,2.0,major,type 4
3406,track_1,4.0,major,type 4
3407,track_1,2.0,major,type 3
3408,track_1,1.0,major,type 4
3409,track_1,8.0,minor,type 4
3410,track_1,5.0,major,type 3
3411,track_1,10.0,minor,type 4
3412,track_1,5.0,minor,type 4
3413,track_1,1.0,major,type 4
3414,track_1,9.0,minor,type 4
3415,track_1,5.0,major,type 4
3416,track_2,2.0,minor,type 4
3417,track_1,11.0,minor,type 4
3418,track_1,7.0,major,type 4
3419,track_1,nan,major,type 4
3420,track_1,2.0,minor,type 4
3421,track_17,10.0,minor,type 4
3422,track_1,1.0,minor,type 4
3423,track_5,1.0,minor,type 4
3424,track_1,9.0,major,type 4
3425,track_1,2.0,major,type 4
3426,track_1,nan,minor,type 4
3427,track_1,5.0,major,type 4
3428,track_1,9.0,minor,type 1
3429,track_1,4.0,minor,type 4
3430,track_1,10.0,major,type 3
3431,track_1,1.0,major,type 3
3432,track_1,11.0,major,type 3
3433,track_1,1.0,major,type 4
3434,track_1,11.0,minor,type 4
3435,track_1,11.0,major,type 4
3436,track_1,10.0,minor,type 4
3437,track_4,nan,major,type 4
3438,track_1,9.0,minor,type 4
3439,track_1,1.0,major,type 4
3440,track_1,4.0,minor,type 4
3441,track_1,6.0,minor,type 4
3442,track_1,7.0,minor,type 4
3443,track_1,6.0,minor,type 4
3444,track_1,5.0,major,type 4
3445,track_1,11.0,minor,type 4
3446,track_1,5.0,minor,type 4
3447,track_1,3.0,minor,type 4
3448,track_1,7.0,major,type 4
3449,track_1,2.0,major,type 4
3450,track_1,6.0,major,type 4
3451,track_1,nan,minor,type 4
3452,track_1,11.0,major,type 4
3453,track_1,10.0,minor,type 4
3454,track_1,1.0,major,type 4
3455,track_1,9.0,major,type 4
3456,track_1,8.0,minor,type 3
3457,track_1,7.0,minor,type 5
3458,track_1,nan,major,type 4
3459,track_1,9.0,major,type 4
3460,track_1,5.0,major,type 4
3461,track_1,10.0,minor,type 4
3462,track_1,8.0,major,type 4
3463,track_1,11.0,major,type 4
3464,track_2,7.0,minor,type 5
3465,track_1,9.0,minor,type 4
3466,track_1,nan,major,type 4
3467,track_1,11.0,minor,type 4
3468,track_1,4.0,minor,type 4
3469,track_1,10.0,major,type 4
3470,track_1,5.0,major,type 4
3471,track_1,1.0,minor,type 4
3472,track_21,1.0,major,type 4
3473,track_1,11.0,minor,type 4
3474,track_1,10.0,major,type 4
3475,track_1,6.0,minor,type 4
3476,track_1,10.0,major,type 4
3477,track_1,7.0,major,type 4
3478,track_1,2.0,minor,type 4
3479,track_1,9.0,major,type 4
3480,track_1,9.0,major,type 3
3481,track_1,8.0,minor,type 4
3482,track_1,4.0,major,type 4
3483,track_1,9.0,minor,type 4
3484,track_1,11.0,minor,type 4
3485,track_1,9.0,major,type 4
3486,track_1,8.0,major,type 4
3487,track_1,2.0,major,type 4
3488,track_1,nan,minor,type 4
3489,track_1,4.0,minor,type 4
3490,track_1,8.0,minor,type 4
3491,track_1,10.0,major,type 4
3492,track_1,7.0,major,type 4
3493,track_1,1.0,major,type 4
3494,track_1,1.0,major,type 4
3495,track_18,3.0,minor,type 4
3496,track_1,4.0,minor,type 4
3497,track_1,9.0,major,type 4
3498,track_23,11.0,major,type 4
3499,track_1,7.0,major,type 4
3500,track_1,11.0,minor,type 4
3501,track_1,8.0,major,type 4
3502,track_1,nan,minor,type 4
3503,track_4,11.0,minor,type 4
3504,track_1,7.0,major,type 4
3505,track_1,9.0,major,type 4
3506,track_1,8.0,major,type 4
3507,track_1,10.0,minor,type 4
3508,track_19,11.0,major,type 4
3509,track_1,5.0,major,type 4
3510,track_1,4.0,minor,type 4
3511,track_1,9.0,major,type 4
3512,track_24,11.0,minor,type 4
3513,track_2,7.0,major,type 4
3514,track_1,8.0,minor,type 3
3515,track_1,5.0,major,type 4
3516,track_1,nan,major,type 4
3517,track_1,9.0,minor,type 4
3518,track_1,8.0,minor,type 4
3519,track_1,8.0,major,type 4
3520,track_1,nan,major,type 4
3521,track_1,10.0,minor,type 4
3522,track_1,7.0,major,type 4
3523,track_3,nan,major,type 4
3524,track_1,1.0,major,type 4
3525,track_1,nan,major,type 4
3526,track_1,4.0,major,type 4
3527,track_1,9.0,minor,type 4
3528,track_1,7.0,minor,type 4
3529,track_1,10.0,major,type 4
3530,track_1,11.0,major,type 4
3531,track_1,9.0,minor,type 4
3532,track_1,8.0,major,type 4
3533,track_1,6.0,major,type 4
3534,track_2,1.0,minor,type 4
3535,track_1,2.0,minor,type 4
3536,track_2,nan,minor,type 4
3537,track_1,6.0,minor,type 4
3538,track_1,8.0,major,type 4
3539,track_1,6.0,minor,type 4
3540,track_1,7.0,major,type 4
3541,track_1,5.0,minor,type 4
3542,track_1,6.0,major,type 4
3543,track_1,9.0,minor,type 4
3544,track_1,5.0,minor,type 4
3545,track_1,10.0,minor,type 4
3546,track_1,4.0,major,type 4
3547,track_1,9.0,minor,type 4
3548,track_1,8.0,major,type 4
3549,track_1,5.0,minor,type 4
3550,track_1,6.0,minor,type 4
3551,track_1,5.0,major,type 4
3552,track_1,5.0,major,type 4
3553,track_1,10.0,major,type 4
3554,track_5,11.0,minor,type 4
3555,track_1,8.0,major,type 4
3556,track_3,8.0,major,type 4
3557,track_1,4.0,major,type 4
3558,track_1,6.0,major,type 4
3559,track_25,2.0,major,type 4
3560,track_1,2.0,minor,type 4
3561,track_1,7.0,major,type 5
3562,track_1,3.0,major,type 4
3563,track_1,7.0,major,type 4
3564,track_6,1.0,major,type 4
3565,track_1,8.0,minor,type 4
3566,track_1,9.0,major,type 3
3567,track_1,nan,major,type 4
3568,track_1,7.0,minor,type 3
3569,track_1,2.0,major,type 4
3570,track_26,9.0,major,type 4
3571,track_1,1.0,minor,type 4
3572,track_1,1.0,major,type 4
3573,track_1,6.0,minor,type 4
3574,track_1,7.0,minor,type 4
3575,track_1,nan,minor,type 4
3576,track_5,11.0,minor,type 4
3577,track_1,10.0,major,type 4
3578,track_1,1.0,minor,type 4
3579,track_1,2.0,minor,type 4
3580,track_1,nan,minor,type 4
3581,track_3,4.0,major,type 4
3582,track_1,8.0,major,type 4
3583,track_1,1.0,major,type 4
3584,track_1,5.0,minor,type 4
3585,track_1,1.0,major,type 4
3586,track_13,1.0,major,type 4
3587,track_1,5.0,minor,type 4
3588,track_4,nan,major,type 4
3589,track_1,7.0,major,type 4
3590,track_1,6.0,minor,type 4
3591,track_1,4.0,minor,type 4
3592,track_1,5.0,minor,type 5
3593,track_1,7.0,major,type 4
3594,track_7,5.0,major,type 3
3595,track_3,1.0,major,type 4
3596,track_1,5.0,major,type 4
3597,track_27,6.0,minor,type 4
3598,track_1,nan,minor,type 4
3599,track_1,3.0,major,type 5
3600,track_1,1.0,major,type 4
3601,track_1,10.0,minor,type 4
3602,track_1,nan,minor,type 4
3603,track_1,6.0,minor,type 4
3604,track_1,1.0,minor,type 4
3605,track_1,2.0,major,type 4
3606,track_20,3.0,major,type 4
3607,track_1,7.0,minor,type 4
3608,track_1,nan,minor,type 4
3609,track_3,4.0,minor,type 4
3610,track_1,5.0,major,type 4
3611,track_1,nan,minor,type 3
3612,track_1,4.0,minor,type 4
3613,track_1,11.0,minor,type 4
3614,track_4,9.0,major,type 4
3615,track_12,7.0,major,type 4
3616,track_1,6.0,minor,type 4
3617,track_1,9.0,major,type 4
3618,track_1,8.0,major,type 4
3619,track_1,6.0,major,type 4
3620,track_2,9.0,major,type 4
3621,track_12,3.0,minor,type 4
3622,track_1,5.0,minor,type 4
3623,track_1,4.0,minor,type 4
3624,track_1,2.0,major,type 3
3625,track_1,8.0,major,type 4
3626,track_1,11.0,minor,type 4
3627,track_1,7.0,minor,type 4
3628,track_1,4.0,major,type 4
3629,track_2,9.0,major,type 4
3630,track_1,nan,minor,type 4
3631,track_1,11.0,minor,type 4
3632,track_1,2.0,major,type 4
3633,track_1,6.0,major,type 4
3634,track_1,6.0,minor,type 4
3635,track_1,3.0,major,type 4
3636,track_1,1.0,major,type 4
3637,track_1,2.0,major,type 4
3638,track_1,11.0,minor,type 4
3639,track_1,9.0,major,type 4
3640,track_22,nan,major,type 4
3641,track_14,7.0,major,type 4
3642,track_3,8.0,major,type 3
3643,track_1,7.0,major,type 4
3644,track_28,8.0,major,type 4
3645,track_1,5.0,minor,type 4
3646,track_1,10.0,major,type 4
3647,track_19,1.0,major,type 3
3648,track_1,5.0,major,type 4
3649,track_1,5.0,major,type 4
3650,track_1,10.0,minor,type 4
3651,track_1,9.0,major,type 4
3652,track_1,9.0,major,type 4
3653,track_1,1.0,minor,type 4
3654,track_1,1.0,major,type 4
3655,track_1,nan,major,type 4
3656,track_1,7.0,major,type 1
3657,track_4,3.0,major,type 4
3658,track_1,3.0,minor,type 4
3659,track_13,11.0,minor,type 4
3660,track_1,5.0,major,type 4
3661,track_1,7.0,major,type 1
3662,track_1,3.0,major,type 4
3663,track_1,9.0,major,type 5
3664,track_3,11.0,major,type 4
3665,track_1,5.0,minor,type 4
3666,track_1,4.0,minor,type 4
3667,track_1,11.0,major,type 4
3668,track_1,nan,major,type 4
3669,track_1,6.0,minor,type 3
3670,track_1,10.0,major,type 4
3671,track_1,2.0,major,type 4
3672,track_1,8.0,major,type 4
3673,track_13,7.0,major,type 4
3674,track_1,8.0,major,type 3
3675,track_1,8.0,major,type 4
3676,track_1,nan,major,type 4
3677,track_1,nan,major,type 4
3678,track_1,1.0,major,type 4
3679,track_1,nan,minor,type 4
3680,track_29,1.0,major,type 4
3681,track_1,5.0,minor,type 3
3682,track_1,4.0,minor,type 4
3683,track_1,1.0,major,type 4
3684,track_1,8.0,major,type 4
3685,track_1,9.0,minor,type 4
3686,track_1,3.0,major,type 4
3687,track_1,4.0,minor,type 4
3688,track_6,9.0,major,type 4
3689,track_1,10.0,minor,type 4
3690,track_1,5.0,major,type 4
3691,track_14,2.0,minor,type 4
3692,track_1,9.0,minor,type 4
3693,track_1,nan,major,type 4
3694,track_1,9.0,major,type 4
3695,track_1,2.0,major,type 4
3696,track_1,2.0,minor,type 4
3697,track_3,11.0,major,type 4
3698,track_4,10.0,minor,type 4
3699,track_2,2.0,major,type 4
3700,track_1,1.0,major,type 4
3701,track_1,11.0,major,type 4
3702,track_1,10.0,minor,type 4
3703,track_1,5.0,major,type 4
3704,track_1,2.0,major,type 4
3705,track_1,10.0,minor,type 4
3706,track_1,9.0,major,type 4
3707,track_1,4.0,major,type 4
3708,track_1,8.0,major,type 4
3709,track_2,9.0,major,type 4
3710,track_1,2.0,minor,type 4
3711,track_1,1.0,major,type 4
3712,track_23,7.0,major,type 4
3713,track_14,9.0,minor,type 4
3714,track_1,1.0,major,type 4
3715,track_1,1.0,minor,type 4
3716,track_1,1.0,major,type 4
3717,track_1,4.0,major,type 3
3718,track_1,7.0,major,type 4
3719,track_1,nan,major,type 4
3720,track_1,4.0,major,type 4
3721,track_1,5.0,major,type 4
3722,track_1,nan,minor,type 4
3723,track_1,9.0,major,type 4
3724,track_1,11.0,minor,type 4
3725,track_20,2.0,minor,type 4
3726,track_1,7.0,minor,type 3
3727,track_3,1.0,major,type 4
3728,track_1,nan,major,type 4
3729,track_8,nan,minor,type 4
3730,track_1,5.0,major,type 4
3731,track_1,4.0,minor,type 4
3732,track_1,6.0,major,type 4
3733,track_1,11.0,minor,type 4
3734,track_1,6.0,minor,type 4
3735,track_1,5.0,minor,type 4
3736,track_1,4.0,minor,type 4
3737,track_1,1.0,major,type 4
3738,track_1,2.0,major,type 5
3739,track_2,10.0,major,type 5
3740,track_3,11.0,minor,type 4
3741,track_1,6.0,major,type 4
3742,track_1,1.0,minor,type 4
3743,track_1,nan,major,type 4
3744,track_1,6.0,minor,type 4
3745,track_6,5.0,minor,type 4
3746,track_1,8.0,major,type 4
3747,track_1,2.0,major,type 4
3748,track_1,1.0,major,type 4
3749,track_1,9.0,major,type 4
3750,track_1,8.0,minor,type 4
3751,track_1,11.0,major,type 3
3752,track_1,3.0,major,type 4
3753,track_1,4.0,minor,type 4
3754,track_1,9.0,major,type 4
3755,track_1,nan,major,type 4
3756,track_1,5.0,major,type 4
3757,track_15,10.0,minor,type 4
3758,track_1,2.0,major,type 4
3759,track_1,2.0,major,type 4
3760,track_1,11.0,minor,type 4
3761,track_1,8.0,minor,type 4
3762,track_1,11.0,minor,type 4
3763,track_1,7.0,major,type 4
3764,track_1,3.0,major,type 4
3765,track_1,5.0,minor,type 4
3766,track_1,9.0,major,type 4
3767,track_2,3.0,minor,type 4
3768,track_1,7.0,minor,type 4
3769,track_1,nan,major,type 4
3770,track_24,11.0,major,type 3
3771,track_1,3.0,major,type 4
3772,track_1,1.0,major,type 4
3773,track_1,11.0,minor,type 4
3774,track_1,7.0,major,type 4
3775,track_1,7.0,major,type 4
3776,track_1,8.0,major,type 4
3777,track_1,11.0,minor,type 4
3778,track_1,1.0,major,type 4
3779,track_1,10.0,minor,type 4
3780,track_1,5.0,major,type 4
3781,track_1,3.0,minor,type 4
3782,track_1,6.0,major,type 4
3783,track_1,9.0,major,type 4
3784,track_1,9.0,minor,type 4
3785,track_5,11.0,major,type 4
3786,track_1,1.0,minor,type 4
3787,track_1,10.0,major,type 4
3788,track_1,2.0,major,type 4
3789,track_1,1.0,minor,type 3
3790,track_1,11.0,minor,type 4
3791,track_1,7.0,major,type 4
3792,track_1,9.0,minor,type 4
3793,track_1,3.0,major,type 4
3794,track_1,4.0,minor,type 4
3795,track_1,10.0,major,type 4
3796,track_2,8.0,major,type 4
3797,track_6,3.0,minor,type 3
3798,track_1,2.0,major,type 4
3799,track_1,9.0,major,type 3
3800,track_1,1.0,major,type 4
3801,track_15,3.0,minor,type 4
3802,track_16,6.0,major,type 4
3803,track_1,3.0,major,type 4
3804,track_1,11.0,minor,type 3
3805,track_25,5.0,major,type 4
3806,track_1,2.0,major,type 4
3807,track_16,7.0,major,type 4
3808,track_1,7.0,major,type 4
3809,track_1,7.0,major,type 4
3810,track_1,1.0,major,type 4
3811,track_1,4.0,minor,type 3
3812,track_1,nan,major,type 4
3813,track_17,nan,minor,type 4
3814,track_1,nan,minor,type 4
3815,track_1,11.0,minor,type 4
3816,track_1,7.0,major,type 4
3817,track_1,6.0,major,type 4
3818,track_1,10.0,major,type 4
3819,track_1,11.0,minor,type 4
3820,track_1,nan,major,type 4
3821,track_1,7.0,major,type 3
3822,track_1,8.0,minor,type 4
3823,track_18,4.0,minor,type 4
3824,track_1,nan,minor,type 4
3825,track_1,2.0,minor,type 4
3826,track_1,9.0,minor,type 4
3827,track_1,9.0,minor,type 4
3828,track_1,11.0,minor,type 4
3829,track_1,8.0,minor,type 4
3830,track_1,1.0,minor,type 4
3831,track_1,6.0,major,type 4
3832,track_1,9.0,major,type 4
3833,track_1,8.0,major,type 3
3834,track_1,2.0,minor,type 3
3835,track_1,4.0,minor,type 4
3836,track_3,7.0,minor,type 3
3837,track_1,1.0,major,type 4
3838,track_1,9.0,major,type 4
3839,track_1,2.0,major,type 4
3840,track_13,5.0,major,type 4
3841,track_1,5.0,major,type 4
3842,track_4,10.0,major,type 4
3843,track_1,10.0,major,type 4
3844,track_1,8.0,major,type 4
3845,track_30,5.0,minor,type 4
3846,track_1,7.0,major,type 1
3847,track_1,8.0,major,type 4
3848,track_1,8.0,major,type 4
3849,track_1,11.0,minor,type 4
3850,track_1,6.0,major,type 4
3851,track_1,4.0,major,type 4
3852,track_1,nan,major,type 4
3853,track_7,6.0,minor,type 3
3854,track_1,2.0,minor,type 4
3855,track_1,nan,major,type 4
3856,track_1,4.0,minor,type 4
3857,track_1,9.0,minor,type 4
3858,track_1,1.0,major,type 4
3859,track_1,9.0,major,type 4
3860,track_1,11.0,minor,type 4
3861,track_1,7.0,major,type 4
3862,track_1,5.0,major,type 4
3863,track_6,1.0,minor,type 4
3864,track_1,6.0,minor,type 4
3865,track_1,11.0,minor,type 4
3866,track_1,1.0,major,type 3
3867,track_1,8.0,major,type 4
3868,track_1,4.0,minor,type 3
3869,track_21,11.0,major,type 4
3870,track_1,6.0,minor,type 4
3871,track_1,nan,minor,type 4
3872,track_1,9.0,minor,type 4
3873,track_1,1.0,major,type 4
3874,track_1,11.0,major,type 4
3875,track_4,8.0,major,type 4
3876,track_1,8.0,major,type 3
3877,track_1,11.0,minor,type 4
3878,track_1,9.0,minor,type 4
3879,track_1,8.0,minor,type 4
3880,track_1,4.0,minor,type 4
3881,track_1,9.0,minor,type 4
3882,track_28,11.0,minor,type 4
3883,track_1,2.0,major,type 4
3884,track_1,4.0,major,type 4
3885,track_1,1.0,major,type 4
3886,track_1,9.0,minor,type 4
3887,track_1,nan,major,type 4
3888,track_1,4.0,minor,type 4
3889,track_1,10.0,major,type 4
3890,track_1,7.0,minor,type 4
3891,track_1,6.0,major,type 4
